Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
F-28.59|1000.0|0.69|0.123|2.6426257916|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.305|0.305|0.0|0|0|1
F-28.60|1000.0|0.69|0.23|1.4737720761|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.255|0.255|0.0|0|0|1
F-28.61|1000.0|0.69|0.176|1.992133289|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.255|0.255|0.0|0|0|1
F-28.62|1000.0|0.69|0.1325|2.3580353217|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.255|0.255|0.0|0|0|1
F-28.63|1000.0|0.69|0.123|2.6426257916|0.0|0.69|0.0|0.1725|0.33|1.3333333333|0.0|1.0|1.0|0.0|0.0|0.255|0.255|0.0|0|0|1
F-30.1|10.0|0.09|0.06421|1.148|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.2|10.0|0.09|0.06152|1.241|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.3|10.0|0.09|0.06673|1.494|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.4|10.0|0.09|0.05953|1.096|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.5|10.0|0.09|0.05364|1.23|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.6|10.0|0.09|0.06757|1.294|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.7|10.0|0.09|0.06217|1.115|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.8|10.0|0.09|0.0529|1.428|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.9|10.0|0.09|0.05698|1.055|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.10|10.0|0.09|0.06556|1.176|0.0|0.09|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|0|0|1
F-30.11|10.0|0.247|0.08262|1.016|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.12|10.0|0.247|0.0699|0.9889|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.13|10.0|0.247|0.07646|1.004|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.14|10.0|0.247|0.08797|1.03|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.15|10.0|0.247|0.09418|1.047|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.16|10.0|0.247|0.08582|1.277|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.17|10.0|0.247|0.09585|1.297|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.18|10.0|0.247|0.09369|1.289|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.19|10.0|0.247|0.07805|1.267|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.20|10.0|0.247|0.08845|1.28|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.21|10.0|0.247|0.08572|1.524|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.22|10.0|0.247|0.09852|1.534|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.23|10.0|0.247|0.07255|1.515|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.24|10.0|0.247|0.0922|1.53|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.25|10.0|0.247|0.06938|1.495|0.0|0.247|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.129|0.129|0.0|0|0|1
F-30.26|50.0|0.155|0.05727|1.118|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.27|50.0|0.155|0.06007|1.134|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.28|50.0|0.155|0.05388|1.092|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.29|50.0|0.155|0.06139|1.384|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.30|50.0|0.155|0.06066|1.379|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.31|50.0|0.155|0.05656|1.366|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.34|50.0|0.155|0.0609|1.608|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.35|50.0|0.155|0.05183|1.575|0.0|0.155|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.085|0.085|0.0|0|0|1
F-30.37|50.0|0.127|0.05361|1.155|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.38|50.0|0.127|0.05471|1.17|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.39|50.0|0.127|0.05608|1.179|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.40|50.0|0.127|0.05426|1.411|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.41|50.0|0.127|0.05369|1.4|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.43|50.0|0.127|0.0669|1.643|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.44|50.0|0.127|0.05343|1.61|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-30.47|50.0|0.127|0.05694|1.415|0.0|0.127|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.113|0.113|0.0|0|0|1
F-31.1|10.0|0.088|0.05364|1.23|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.2|10.0|0.088|0.06757|1.294|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.3|10.0|0.088|0.06152|1.241|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.4|10.0|0.088|0.07372|1.362|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.5|10.0|0.088|0.06958|1.325|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.6|10.0|0.088|0.06096|1.449|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.7|10.0|0.088|0.07186|1.527|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.8|10.0|0.088|0.0529|1.428|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.9|10.0|0.088|0.06673|1.494|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.10|10.0|0.088|0.0695|1.498|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.11|10.0|0.088|0.05698|1.055|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.12|10.0|0.088|0.06556|1.176|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.13|10.0|0.088|0.06217|1.115|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.14|10.0|0.088|0.06421|1.148|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.15|10.0|0.088|0.05953|1.096|0.0|0.088|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.147|0.147|0.0|0|0|1
F-31.16|10.0|0.248|0.08262|1.016|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.17|10.0|0.248|0.0699|0.9889|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.18|10.0|0.248|0.07646|1.004|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.19|10.0|0.248|0.08797|1.03|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.20|10.0|0.248|0.09418|1.047|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.21|10.0|0.248|0.08582|1.277|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.22|10.0|0.248|0.09585|1.297|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.23|10.0|0.248|0.09369|1.289|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.24|10.0|0.248|0.07805|1.267|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.25|10.0|0.248|0.08845|1.28|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.26|10.0|0.248|0.08572|1.524|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.27|10.0|0.248|0.09852|1.534|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.28|10.0|0.248|0.07255|1.515|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.29|10.0|0.248|0.0922|1.53|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-31.30|10.0|0.248|0.06938|1.495|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|0|0|1
F-32.1|10.0|0.245|0.08262|1.016|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.2|10.0|0.245|0.0699|0.9889|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.3|10.0|0.245|0.07646|1.004|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.4|10.0|0.245|0.08797|1.03|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.5|10.0|0.245|0.09418|1.047|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.6|10.0|0.245|0.08582|1.277|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.7|10.0|0.245|0.08084|1.269|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.8|10.0|0.245|0.07805|1.267|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.9|10.0|0.245|0.09369|1.289|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.10|10.0|0.245|0.08845|1.28|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.11|10.0|0.245|0.08572|1.524|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.12|10.0|0.245|0.05769|1.48|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.13|10.0|0.245|0.07255|1.515|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.14|10.0|0.245|0.0922|1.53|0.0|0.245|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.125|0.125|0.0|0|0|1
F-32.15|10.0|0.086|0.05364|1.23|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.16|10.0|0.086|0.06757|1.294|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.17|10.0|0.086|0.06152|1.241|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.18|10.0|0.086|0.07372|1.362|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.19|10.0|0.086|0.06958|1.325|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.20|10.0|0.086|0.06096|1.449|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.21|10.0|0.086|0.07186|1.527|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.22|10.0|0.086|0.0529|1.428|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.23|10.0|0.086|0.06673|1.494|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.24|10.0|0.086|0.0695|1.498|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.25|10.0|0.086|0.05698|1.055|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.26|10.0|0.086|0.06556|1.176|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.27|10.0|0.086|0.06217|1.115|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.28|10.0|0.086|0.06421|1.148|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-32.29|10.0|0.086|0.05953|1.096|0.0|0.086|0.0|0.0|0.0|0.2|0.2|1.0|1.0|0.0|0.0|0.148|0.148|0.0|0|0|1
F-33.1|10.0|0.254|0.0638|0.9018498|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.2|10.0|0.254|0.086|0.93040316|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.3|10.0|0.254|0.0919|0.93220553|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.4|10.0|0.254|0.063|1.1873834|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.5|10.0|0.254|0.063|1.1873834|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.6|10.0|0.254|0.0887|1.45992095|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.7|10.0|0.254|0.0985|1.20853755|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.8|10.0|0.254|0.098|1.4570751|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.9|10.0|0.254|0.07381|1.46248221|0.0|0.095|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|0|0|1
F-33.10|10.0|0.3|0.0668|0.90820553|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.11|10.0|0.3|0.09507|0.93543083|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.12|10.0|0.3|0.0892|0.93011858|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.13|10.0|0.3|0.063|1.20474308|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.14|10.0|0.3|0.063|1.20474308|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.15|10.0|0.3|0.0948|1.19905138|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.16|10.0|0.3|0.1|1.44664032|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.17|10.0|0.3|0.0871|1.45897233|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.18|10.0|0.3|0.0591|1.46086957|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.19|10.0|0.229|0.0638|0.9018498|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.20|10.0|0.229|0.063|1.1873834|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.21|10.0|0.229|0.057|1.45517787|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.22|10.0|0.229|0.0787|0.92300395|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.23|10.0|0.229|0.081|1.20474308|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.24|10.0|0.229|0.07381|1.46248221|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.27|10.0|0.229|0.0553|0.89549407|0.0|0.069|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|0|0|1
F-33.28|50.0|0.3|0.0527|0.88667194|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.29|50.0|0.3|0.0699|0.92205534|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.30|50.0|0.3|0.0754|0.92774704|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.31|50.0|0.3|0.0687|1.15351779|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.33|50.0|0.3|0.0588|1.1373913|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.34|50.0|0.3|0.0669|1.42482213|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.35|50.0|0.3|0.0544|1.41249012|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.36|50.0|0.3|0.08|1.17628458|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.37|50.0|0.3|0.0881|1.4684585|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.38|50.0|0.3|0.0651|0.90972332|0.0|0.139|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.176|0.176|0.0|0|0|1
F-33.40|50.0|0.23|0.0522|0.91127867|0.0|0.07|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.091|0.091|0.0|0|0|1
F-33.41|50.0|0.23|0.0548|0.92278609|0.0|0.07|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.091|0.091|0.0|0|0|1
F-33.43|50.0|0.23|0.0522|1.12031621|0.0|0.07|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.091|0.091|0.0|0|0|1
F-33.48|50.0|0.255|0.0589|0.90498024|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.49|50.0|0.255|0.0681|0.93059289|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.50|50.0|0.255|0.0626|0.91826087|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.51|50.0|0.255|0.06|1.13833992|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.52|50.0|0.255|0.0693|1.17343874|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.53|50.0|0.255|0.0506|1.12790514|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.54|50.0|0.255|0.0564|1.35652174|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.55|50.0|0.255|0.0738|1.40395257|0.0|0.098|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.217|0.217|0.0|0|0|1
F-33.57|10.0|0.237|0.06292711|0.91317084|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.58|10.0|0.237|0.07178029|0.92228954|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.59|10.0|0.237|0.07883348|0.93033529|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.60|10.0|0.237|0.08553009|0.93945652|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.61|10.0|0.237|0.0863|0.93976117|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.62|10.0|0.237|0.07038599|1.19585942|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.63|10.0|0.237|0.07886567|1.18955284|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.64|10.0|0.237|0.08700481|1.18762318|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.65|10.0|0.237|0.0903|1.19043275|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
F-33.66|10.0|0.237|0.0963|1.20318432|0.0|0.158|0.36|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.168|0.168|0.0|0|0|1
